FID,IMOS_SITE_CODE,SOTS_YEAR,SOTS_DEPLOYMENT,DEPLOYMENT_VOYAGE,RETRIEVAL_VOYAGE,DEPLOYMENT_DATE,RETRIEVAL_DATE,SAMPLE_NUMBER,SAMPLE_DATE,SAMPLE_TIME,LONGITUDE,LATITUDE,TAXON_NAME,FAMILY,GENUS,SPECIES,TAXON_ECO_GROUP,CAAB_CODE,TAXON_START_DATE,CELL_PER_LITRE,BIOVOLUME_UM3_PER_L,SAMPLE_COMMENTS,STATION_PT
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_5060,SOTS_RAS,2010,SOTS_RAS2010PULSE_7,SS2010_V07,SS2011_V01,2010-09-09,,8,2010-10-09,2010-10-09T00:00Z,142.2566,-46.9347333,Ciliate 30-40 µm,,,,Ciliate,,,1259,,,POINT (142.2566 -46.9347333)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_5061,SOTS_RAS,2010,SOTS_RAS2010PULSE_7,SS2010_V07,SS2011_V01,2010-09-09,,8,2010-10-09,2010-10-09T00:00Z,142.2566,-46.9347333,Phaeocystis antarctica,Phaeocystaceae,Phaeocystis,antarctica,Flagellate,,,27787,3142633.008,,POINT (142.2566 -46.9347333)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_5062,SOTS_RAS,2010,SOTS_RAS2010PULSE_7,SS2010_V07,SS2011_V01,2010-09-09,,8,2010-10-09,2010-10-09T00:00Z,142.2566,-46.9347333,Thalassiosira spp. 20-40 µm,Thalassiosiraceae,Thalassiosira,spp.,Centric diatom,99530010,2008-09-29,168,1187521.02,,POINT (142.2566 -46.9347333)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_5063,SOTS_RAS,2010,SOTS_RAS2010PULSE_7,SS2010_V07,SS2011_V01,2010-09-09,,8,2010-10-09,2010-10-09T00:00Z,142.2566,-46.9347333,Gymnodinioid dinoflagellate 20-30 µm,Gymnodiniaceae,,,Dinoflagellate,52001000,2008-09-29,84,164933.475,,POINT (142.2566 -46.9347333)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_5064,SOTS_RAS,2010,SOTS_RAS2010PULSE_7,SS2010_V07,SS2011_V01,2010-09-09,,8,2010-10-09,2010-10-09T00:00Z,142.2566,-46.9347333,Unid dinoflagellate 10 - 30 µm,,,,Dinoflagellate,,2008-09-29,7555,47469424.9,,POINT (142.2566 -46.9347333)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_5065,SOTS_RAS,2010,SOTS_RAS2010PULSE_7,SS2010_V07,SS2011_V01,2010-09-09,,8,2010-10-09,2010-10-09T00:00Z,142.2566,-46.9347333,Leptocylindrus mediterraneus,Leptocylindraceae,Leptocylindrus,mediterraneus,Centric diatom,53115002,2008-09-29,168,1583361.36,,POINT (142.2566 -46.9347333)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_5066,SOTS_RAS,2010,SOTS_RAS2010PULSE_7,SS2010_V07,SS2011_V01,2010-09-09,,8,2010-10-09,2010-10-09T00:00Z,142.2566,-46.9347333,Corethron pennatum,Corethraceae,Corethron,pennatum,Centric diatom,53095001,2008-09-29,84,2463006.56,,POINT (142.2566 -46.9347333)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_5067,SOTS_RAS,2010,SOTS_RAS2010PULSE_7,SS2010_V07,SS2011_V01,2010-09-09,,10,2010-10-18,2010-10-18T00:00Z,142.2566,-46.9347333,Dictyocha speculum,Dictyochaceae,Dictyocha,speculum,Silicoflagellate,53380004,2008-09-29,312,358907.808,,POINT (142.2566 -46.9347333)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_5068,SOTS_RAS,2010,SOTS_RAS2010PULSE_7,SS2010_V07,SS2011_V01,2010-09-09,,10,2010-10-18,2010-10-18T00:00Z,142.2566,-46.9347333,Radiolarian,,,,Radiozoa,51340000,2010-01-01,72,37699.08,,POINT (142.2566 -46.9347333)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_5069,SOTS_RAS,2010,SOTS_RAS2010PULSE_7,SS2010_V07,SS2011_V01,2010-09-09,,10,2010-10-18,2010-10-18T00:00Z,142.2566,-46.9347333,Gymnodinioid dinoflagellate 20-30 µm,Gymnodiniaceae,,,Dinoflagellate,52001000,2008-09-29,120,235619.25,,POINT (142.2566 -46.9347333)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_506a,SOTS_RAS,2010,SOTS_RAS2010PULSE_7,SS2010_V07,SS2011_V01,2010-09-09,,10,2010-10-18,2010-10-18T00:00Z,142.2566,-46.9347333,Rhizosolenia cf. simplex,Rhizosoleniaceae,Rhizosolenia,cf. simplex,Centric diatom,53105029,,24,3185572.26,,POINT (142.2566 -46.9347333)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_506b,SOTS_RAS,2010,SOTS_RAS2010PULSE_7,SS2010_V07,SS2011_V01,2010-09-09,,10,2010-10-18,2010-10-18T00:00Z,142.2566,-46.9347333,Dinobryon spp.,Dinobryaceae,Dinobryon,spp.,Flagellate,,,72,1357.167,,POINT (142.2566 -46.9347333)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_506c,SOTS_RAS,2010,SOTS_RAS2010PULSE_7,SS2010_V07,SS2011_V01,2010-09-09,,10,2010-10-18,2010-10-18T00:00Z,142.2566,-46.9347333,Ciliate 20-30 µm,,,,Ciliate,,,24,,,POINT (142.2566 -46.9347333)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_506d,SOTS_RAS,2010,SOTS_RAS2010PULSE_7,SS2010_V07,SS2011_V01,2010-09-09,,10,2010-10-18,2010-10-18T00:00Z,142.2566,-46.9347333,Prorocentrum spp.,Prorocentraceae,Prorocentrum,spp.,Dinoflagellate,52070900,2008-09-29,96,196537.87,,POINT (142.2566 -46.9347333)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_506e,SOTS_RAS,2010,SOTS_RAS2010PULSE_7,SS2010_V07,SS2011_V01,2010-09-09,,10,2010-10-18,2010-10-18T00:00Z,142.2566,-46.9347333,Gymnodinioid dinoflagellate 10-20 µm,Gymnodiniaceae,,,Dinoflagellate,52001000,2008-09-29,120,88467.174,,POINT (142.2566 -46.9347333)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_506f,SOTS_RAS,2010,SOTS_RAS2010PULSE_7,SS2010_V07,SS2011_V01,2010-09-09,,10,2010-10-18,2010-10-18T00:00Z,142.2566,-46.9347333,Gyrodinium spp.,Gymnodiniaceae,Gyrodinium,spp.,Dinoflagellate,52001905,2008-09-29,24,2488139.28,,POINT (142.2566 -46.9347333)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_5070,SOTS_RAS,2010,SOTS_RAS2010PULSE_7,SS2010_V07,SS2011_V01,2010-09-09,,10,2010-10-18,2010-10-18T00:00Z,142.2566,-46.9347333,Flagellate <10 µm round,,,,Flagellate,50000001,2008-09-29,1678,109824.75,,POINT (142.2566 -46.9347333)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_5071,SOTS_RAS,2010,SOTS_RAS2010PULSE_7,SS2010_V07,SS2011_V01,2010-09-09,,10,2010-10-18,2010-10-18T00:00Z,142.2566,-46.9347333,Centric diatom < 10 µm,,,,Centric diatom,,2008-09-29,72,14137.155,,POINT (142.2566 -46.9347333)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_5072,SOTS_RAS,2010,SOTS_RAS2010PULSE_7,SS2010_V07,SS2011_V01,2010-09-09,,10,2010-10-18,2010-10-18T00:00Z,142.2566,-46.9347333,Tripos lineatus/pentagonus complex,Ceratiaceae,Tripos (Ceratium),lineatus/pentagonus,Dinoflagellate,,2008-09-29,24,420973.06,,POINT (142.2566 -46.9347333)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_5073,SOTS_RAS,2010,SOTS_RAS2010PULSE_7,SS2010_V07,SS2011_V01,2010-09-09,,10,2010-10-18,2010-10-18T00:00Z,142.2566,-46.9347333,Dictyocha messanensis f. spinosa,Dictyochaceae,Dictyocha,messanensis f. spinosa,Silicoflagellate,,,24,98174.687,,POINT (142.2566 -46.9347333)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_5074,SOTS_RAS,2010,SOTS_RAS2010PULSE_7,SS2010_V07,SS2011_V01,2010-09-09,,10,2010-10-18,2010-10-18T00:00Z,142.2566,-46.9347333,Unid dinoflagellate 10 - 30 µm,,,,Dinoflagellate,,2008-09-29,1079,6779551.22,,POINT (142.2566 -46.9347333)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_5075,SOTS_RAS,2010,SOTS_RAS2010PULSE_7,SS2010_V07,SS2011_V01,2010-09-09,,10,2010-10-18,2010-10-18T00:00Z,142.2566,-46.9347333,Fragilariopsis kerguelensis,Bacillariaceae,Fragilariopsis,kerguelensis,Pennate diatom,53120015,2008-09-29,24,63032.862,,POINT (142.2566 -46.9347333)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_5076,SOTS_RAS,2010,SOTS_RAS2010PULSE_7,SS2010_V07,SS2011_V01,2010-09-09,,10,2010-10-18,2010-10-18T00:00Z,142.2566,-46.9347333,Corethron pennatum,Corethraceae,Corethron,pennatum,Centric diatom,53095001,2008-09-29,72,2111148.48,,POINT (142.2566 -46.9347333)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_5077,SOTS_RAS,2010,SOTS_RAS2010PULSE_7,SS2010_V07,SS2011_V01,2010-09-09,,10,2010-10-18,2010-10-18T00:00Z,142.2566,-46.9347333,Pyramimonas spp.,Pyramimonadaceae,Pyramimonas,spp.,Flagellate,,,96,3141.59,,POINT (142.2566 -46.9347333)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_5078,SOTS_RAS,2010,SOTS_RAS2010PULSE_7,SS2010_V07,SS2011_V01,2010-09-09,,10,2010-10-18,2010-10-18T00:00Z,142.2566,-46.9347333,Phaeocystis antarctica,Phaeocystaceae,Phaeocystis,antarctica,Flagellate,,,7624,862253.358,,POINT (142.2566 -46.9347333)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_5079,SOTS_RAS,2010,SOTS_RAS2010PULSE_7,SS2010_V07,SS2011_V01,2010-09-09,,10,2010-10-18,2010-10-18T00:00Z,142.2566,-46.9347333,Scrippsiella trochoidea,Peridiniaceae,Scrippsiella,trochoidea,Dinoflagellate,52042008,2008-09-29,120,720429.419,,POINT (142.2566 -46.9347333)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_507a,SOTS_RAS,2010,SOTS_RAS2010PULSE_7,SS2010_V07,SS2011_V01,2010-09-09,,10,2010-10-18,2010-10-18T00:00Z,142.2566,-46.9347333,Nitzschia cf. longissima,Bacillariaceae,Nitzschia,cf. longissima,Pennate diatom,,2008-09-29,192,6201600,,POINT (142.2566 -46.9347333)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_507b,SOTS_RAS,2010,SOTS_RAS2010PULSE_7,SS2010_V07,SS2011_V01,2010-09-09,,10,2010-10-18,2010-10-18T00:00Z,142.2566,-46.9347333,Protoperidinium cf. defectum,Protoperidiniaceae,Protoperidinium,cf. defectum,Dinoflagellate,,,48,3705970.36,,POINT (142.2566 -46.9347333)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_507c,SOTS_RAS,2010,SOTS_RAS2010PULSE_7,SS2010_V07,SS2011_V01,2010-09-09,,10,2010-10-18,2010-10-18T00:00Z,142.2566,-46.9347333,Thalassiosira spp. 20-40 µm,Thalassiosiraceae,Thalassiosira,spp.,Centric diatom,99530010,2008-09-29,96,678583.44,,POINT (142.2566 -46.9347333)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_507d,SOTS_RAS,2010,SOTS_RAS2010PULSE_7,SS2010_V07,SS2011_V01,2010-09-09,,10,2010-10-18,2010-10-18T00:00Z,142.2566,-46.9347333,Pennate diatom 50 - 75 µm,,,,Pennate diatom,99530004,2015-02-11,48,36000,,POINT (142.2566 -46.9347333)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_507e,SOTS_RAS,2010,SOTS_RAS2010PULSE_7,SS2010_V07,SS2011_V01,2010-09-09,,10,2010-10-18,2010-10-18T00:00Z,142.2566,-46.9347333,Tintinnina ,Tintinnidae,,,Ciliate,,2012-08-07,48,490873.437,,POINT (142.2566 -46.9347333)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_507f,SOTS_RAS,2010,SOTS_RAS2010PULSE_7,SS2010_V07,SS2011_V01,2010-09-09,,10,2010-10-18,2010-10-18T00:00Z,142.2566,-46.9347333,Leptocylindrus mediterraneus,Leptocylindraceae,Leptocylindrus,mediterraneus,Centric diatom,53115002,2008-09-29,432,4071500.64,,POINT (142.2566 -46.9347333)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_5080,SOTS_RAS,2010,SOTS_RAS2010PULSE_7,SS2010_V07,SS2011_V01,2010-09-09,,10,2010-10-18,2010-10-18T00:00Z,142.2566,-46.9347333,Chaetoceros spp. < 10 µm cell width,Chaetocerotaceae,Chaetoceros,spp.,Centric diatom,53110901,2008-09-29,192,72382.234,,POINT (142.2566 -46.9347333)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_5081,SOTS_RAS,2010,SOTS_RAS2010PULSE_7,SS2010_V07,SS2011_V01,2010-09-09,,10,2010-10-18,2010-10-18T00:00Z,142.2566,-46.9347333,Ciliate 30-40 µm,,,,Ciliate,,,24,,,POINT (142.2566 -46.9347333)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_5082,SOTS_RAS,2010,SOTS_RAS2010PULSE_7,SS2010_V07,SS2011_V01,2010-09-09,,10,2010-10-18,2010-10-18T00:00Z,142.2566,-46.9347333,Thalassiosira spp. 10-20 µm,Thalassiosiraceae,Thalassiosira,spp.,Centric diatom,99530009,2008-09-29,216,678583.44,,POINT (142.2566 -46.9347333)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_5083,SOTS_RAS,2010,SOTS_RAS2010PULSE_7,SS2010_V07,SS2011_V01,2010-09-09,,10,2010-10-18,2010-10-18T00:00Z,142.2566,-46.9347333,Oxytoxum spp.,Oxytoxaceae,Oxytoxum,spp.,Dinoflagellate,52051900,2008-09-29,24,84822.93,,POINT (142.2566 -46.9347333)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_5084,SOTS_RAS,2010,SOTS_RAS2010PULSE_7,SS2010_V07,SS2011_V01,2010-09-09,,10,2010-10-18,2010-10-18T00:00Z,142.2566,-46.9347333,Chaetoceros peruvianus,Chaetocerotaceae,Chaetoceros (Phaeoceros),peruvianus,Centric diatom,53110037,2008-09-29,24,452388.96,,POINT (142.2566 -46.9347333)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_5085,SOTS_RAS,2010,SOTS_RAS2010PULSE_7,SS2010_V07,SS2011_V01,2010-09-09,,10,2010-10-18,2010-10-18T00:00Z,142.2566,-46.9347333,Strombidium spp.,Strombidiidae,Strombidium,spp.,Ciliate,,2012-08-07,647,1429178.013,,POINT (142.2566 -46.9347333)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_5086,SOTS_RAS,2010,SOTS_RAS2010PULSE_7,SS2010_V07,SS2011_V01,2010-09-09,,10,2010-10-18,2010-10-18T00:00Z,142.2566,-46.9347333,Mesodinium rubrum,Mesodiniidae,Mesodinium,rubrum,Ciliate,,2008-09-29,1031,3935359.837,,POINT (142.2566 -46.9347333)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_5087,SOTS_RAS,2010,SOTS_RAS2010PULSE_7,SS2010_V07,SS2011_V01,2010-09-09,,10,2010-10-18,2010-10-18T00:00Z,142.2566,-46.9347333,Protoperidinium spp.,Protoperidiniaceae,Protoperidinium,spp.,Dinoflagellate,52043902,2008-09-29,96,7411940.721,,POINT (142.2566 -46.9347333)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_5088,SOTS_RAS,2010,SOTS_RAS2010PULSE_7,SS2010_V07,SS2011_V01,2010-09-09,,10,2010-10-18,2010-10-18T00:00Z,142.2566,-46.9347333,Proboscia cf. truncata,Rhizosoleniaceae,Proboscia,cf. truncata,Centric diatom,,,24,1592786.13,,POINT (142.2566 -46.9347333)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_5089,SOTS_RAS,2010,SOTS_RAS2010PULSE_7,SS2010_V07,SS2011_V01,2010-09-09,,10,2010-10-18,2010-10-18T00:00Z,142.2566,-46.9347333,Pennate diatom 25 - 50 µm,,,,Pennate diatom,99530004,2008-09-29,48,21600,,POINT (142.2566 -46.9347333)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_508a,SOTS_RAS,2010,SOTS_RAS2010PULSE_7,SS2010_V07,SS2011_V01,2010-09-09,,12,2010-10-27,2010-10-27T00:00Z,142.2566,-46.9347333,Chaetoceros neglectus,Chaetocerotaceae,Chaetoceros (Hyalochaete),neglectus,Centric diatom,53110000,2012-03-01,1202,1180059.744,,POINT (142.2566 -46.9347333)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_508b,SOTS_RAS,2010,SOTS_RAS2010PULSE_7,SS2010_V07,SS2011_V01,2010-09-09,,12,2010-10-27,2010-10-27T00:00Z,142.2566,-46.9347333,Gymnodinioid dinoflagellate 20-30 µm,Gymnodiniaceae,,,Dinoflagellate,52001000,2008-09-29,240,471238.5,,POINT (142.2566 -46.9347333)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_508c,SOTS_RAS,2010,SOTS_RAS2010PULSE_7,SS2010_V07,SS2011_V01,2010-09-09,,12,2010-10-27,2010-10-27T00:00Z,142.2566,-46.9347333,Thalassiosira spp. 10-20 µm,Thalassiosiraceae,Thalassiosira,spp.,Centric diatom,99530009,2008-09-29,80,251327.2,,POINT (142.2566 -46.9347333)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_508d,SOTS_RAS,2010,SOTS_RAS2010PULSE_7,SS2010_V07,SS2011_V01,2010-09-09,,12,2010-10-27,2010-10-27T00:00Z,142.2566,-46.9347333,Leptocylindrus mediterraneus,Leptocylindraceae,Leptocylindrus,mediterraneus,Centric diatom,53115002,2008-09-29,160,1507963.2,,POINT (142.2566 -46.9347333)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_508e,SOTS_RAS,2010,SOTS_RAS2010PULSE_7,SS2010_V07,SS2011_V01,2010-09-09,,12,2010-10-27,2010-10-27T00:00Z,142.2566,-46.9347333,Pyramimonas spp.,Pyramimonadaceae,Pyramimonas,spp.,Flagellate,,,80,2617.992,,POINT (142.2566 -46.9347333)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_508f,SOTS_RAS,2010,SOTS_RAS2010PULSE_7,SS2010_V07,SS2011_V01,2010-09-09,,12,2010-10-27,2010-10-27T00:00Z,142.2566,-46.9347333,Gymnodinioid dinoflagellate 10-20 µm,Gymnodiniaceae,,,Dinoflagellate,52001000,2008-09-29,1042,768189.964,,POINT (142.2566 -46.9347333)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_5090,SOTS_RAS,2010,SOTS_RAS2010PULSE_7,SS2010_V07,SS2011_V01,2010-09-09,,12,2010-10-27,2010-10-27T00:00Z,142.2566,-46.9347333,Thalassiosira spp. 20-40 µm,Thalassiosiraceae,Thalassiosira,spp.,Centric diatom,99530010,2008-09-29,240,1696458.6,,POINT (142.2566 -46.9347333)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_5091,SOTS_RAS,2010,SOTS_RAS2010PULSE_7,SS2010_V07,SS2011_V01,2010-09-09,,12,2010-10-27,2010-10-27T00:00Z,142.2566,-46.9347333,Choanoflagellatea,,,,Flagellate,,2008-09-29,160,10471.967,,POINT (142.2566 -46.9347333)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_5092,SOTS_RAS,2010,SOTS_RAS2010PULSE_7,SS2010_V07,SS2011_V01,2010-09-09,,12,2010-10-27,2010-10-27T00:00Z,142.2566,-46.9347333,Strombidium spp.,Strombidiidae,Strombidium,spp.,Ciliate,,2012-08-07,1282,2831848.861,,POINT (142.2566 -46.9347333)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_5093,SOTS_RAS,2010,SOTS_RAS2010PULSE_7,SS2010_V07,SS2011_V01,2010-09-09,,12,2010-10-27,2010-10-27T00:00Z,142.2566,-46.9347333,Cylindrotheca closterium,Fragilariaceae,Cylindrotheca,closterium,Pennate diatom,53270002,2012-03-01,1122,224400,,POINT (142.2566 -46.9347333)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_5094,SOTS_RAS,2010,SOTS_RAS2010PULSE_7,SS2010_V07,SS2011_V01,2010-09-09,,12,2010-10-27,2010-10-27T00:00Z,142.2566,-46.9347333,Rhizosolenia cf. simplex,Rhizosoleniaceae,Rhizosolenia,cf. simplex,Centric diatom,53105029,,80,10618574.2,,POINT (142.2566 -46.9347333)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_5095,SOTS_RAS,2010,SOTS_RAS2010PULSE_7,SS2010_V07,SS2011_V01,2010-09-09,,12,2010-10-27,2010-10-27T00:00Z,142.2566,-46.9347333,Protoperidinium cf. defectum,Protoperidiniaceae,Protoperidinium,cf. defectum,Dinoflagellate,,,80,6176617.267,,POINT (142.2566 -46.9347333)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_5096,SOTS_RAS,2010,SOTS_RAS2010PULSE_7,SS2010_V07,SS2011_V01,2010-09-09,,12,2010-10-27,2010-10-27T00:00Z,142.2566,-46.9347333,Pinus pollen,,,,Other,99000018,2008-09-29,80,,,POINT (142.2566 -46.9347333)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_5097,SOTS_RAS,2010,SOTS_RAS2010PULSE_7,SS2010_V07,SS2011_V01,2010-09-09,,12,2010-10-27,2010-10-27T00:00Z,142.2566,-46.9347333,Dictyocha speculum,Dictyochaceae,Dictyocha,speculum,Silicoflagellate,53380004,2008-09-29,1442,1658798.266,,POINT (142.2566 -46.9347333)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_5098,SOTS_RAS,2010,SOTS_RAS2010PULSE_7,SS2010_V07,SS2011_V01,2010-09-09,,12,2010-10-27,2010-10-27T00:00Z,142.2566,-46.9347333,Flagellate <10 µm round,,,,Flagellate,50000001,2008-09-29,2404,157341.299,,POINT (142.2566 -46.9347333)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_5099,SOTS_RAS,2010,SOTS_RAS2010PULSE_7,SS2010_V07,SS2011_V01,2010-09-09,,12,2010-10-27,2010-10-27T00:00Z,142.2566,-46.9347333,Phaeocystis antarctica,Phaeocystaceae,Phaeocystis,antarctica,Flagellate,,,32048,3624540.348,,POINT (142.2566 -46.9347333)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_509a,SOTS_RAS,2010,SOTS_RAS2010PULSE_7,SS2010_V07,SS2011_V01,2010-09-09,,12,2010-10-27,2010-10-27T00:00Z,142.2566,-46.9347333,Asteromphalus cf heptactis,Asterolampraceae,Asteromphalus,cf. heptactis,Centric diatom,,,80,8918796.551,,POINT (142.2566 -46.9347333)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_509b,SOTS_RAS,2010,SOTS_RAS2010PULSE_7,SS2010_V07,SS2011_V01,2010-09-09,,12,2010-10-27,2010-10-27T00:00Z,142.2566,-46.9347333,Unid dinoflagellate 10 - 30 µm,,,,Dinoflagellate,,2008-09-29,2564,16110073.52,,POINT (142.2566 -46.9347333)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_509c,SOTS_RAS,2010,SOTS_RAS2010PULSE_7,SS2010_V07,SS2011_V01,2010-09-09,,12,2010-10-27,2010-10-27T00:00Z,142.2566,-46.9347333,Tintinnina ,Tintinnidae,,,Ciliate,,2012-08-07,80,818122.396,,POINT (142.2566 -46.9347333)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_509d,SOTS_RAS,2010,SOTS_RAS2010PULSE_7,SS2010_V07,SS2011_V01,2010-09-09,,12,2010-10-27,2010-10-27T00:00Z,142.2566,-46.9347333,Prorocentrum spp.,Prorocentraceae,Prorocentrum,spp.,Dinoflagellate,52070900,2008-09-29,320,655126.235,,POINT (142.2566 -46.9347333)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_509e,SOTS_RAS,2010,SOTS_RAS2010PULSE_7,SS2010_V07,SS2011_V01,2010-09-09,,12,2010-10-27,2010-10-27T00:00Z,142.2566,-46.9347333,Scrippsiella trochoidea,Peridiniaceae,Scrippsiella,trochoidea,Dinoflagellate,52042008,2008-09-29,561,3368007.533,,POINT (142.2566 -46.9347333)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_509f,SOTS_RAS,2010,SOTS_RAS2010PULSE_7,SS2010_V07,SS2011_V01,2010-09-09,,12,2010-10-27,2010-10-27T00:00Z,142.2566,-46.9347333,Radiolarian,,,,Radiozoa,51340000,2010-01-01,80,41887.867,,POINT (142.2566 -46.9347333)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_50a0,SOTS_RAS,2010,SOTS_RAS2010PULSE_7,SS2010_V07,SS2011_V01,2010-09-09,,12,2010-10-27,2010-10-27T00:00Z,142.2566,-46.9347333,Guinardia cylindrus,Rhizosoleniaceae,Guinardia,cylindrus,Centric diatom,53105004,2012-03-01,160,11309724,,POINT (142.2566 -46.9347333)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_50a1,SOTS_RAS,2010,SOTS_RAS2010PULSE_7,SS2010_V07,SS2011_V01,2010-09-09,,12,2010-10-27,2010-10-27T00:00Z,142.2566,-46.9347333,Dictyocha messanensis f. spinosa,Dictyochaceae,Dictyocha,messanensis f. spinosa,Silicoflagellate,,,80,327248.958,,POINT (142.2566 -46.9347333)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_50a2,SOTS_RAS,2010,SOTS_RAS2010PULSE_7,SS2010_V07,SS2011_V01,2010-09-09,,12,2010-10-27,2010-10-27T00:00Z,142.2566,-46.9347333,Unid dinoflagellate > 50 µm,,,,Dinoflagellate,,2015-02-01,801,62910339.75,,POINT (142.2566 -46.9347333)
